tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
11715,comcastcares,False,Wed Nov 01 01:07:45 +0000 2017,"@118267 address, and account number so I can assist further with this issue. Thanks! -KW",11716,11717
11716,118267,True,Wed Nov 01 01:13:32 +0000 2017,@comcastcares 92 James Ave Tewksbury,,11715
11717,118267,True,Wed Nov 01 00:42:11 +0000 2017,"How is it #xfinity #comcast had our cable fixed yesterday, and now it’s out again?? Should have stayed with #Verizon 😕","11715,11718",
11718,comcastcares,False,Wed Nov 01 01:07:40 +0000 2017,"@118267 Hi, I can definitely look into your cable concerns and see what I can do to help. Please send a DM with your full name,",,11717
11719,comcastcares,False,Wed Nov 01 01:06:45 +0000 2017,"@118268 If you change your mind, please reach out. -MV",,11720
11720,118268,True,Wed Nov 01 00:56:55 +0000 2017,Comcast you SUCK!! Your customer service SUCKS!!!You new Xfinity X1 platform sucks!! Will you ever fix my bill and deliver what you promised,11719,
11721,TMobileHelp,False,Wed Nov 01 01:14:14 +0000 2017,"@118269 We want your experience with us as perfect as you, boo! What's going on? Let us know in DM so we can make it better. 😘 *TarynS",11722,9933
11722,118270,True,Wed Nov 01 02:52:08 +0000 2017,@TMobileHelp @118269 Isn't tmobile buying out sprint? Lol,11723,11721
11723,118269,True,Wed Nov 01 06:02:10 +0000 2017,@118270 @TMobileHelp I don’t know I just wanted to win lol,11724,11722
11724,TMobileHelp,False,Wed Nov 01 06:23:54 +0000 2017,@118269 Happy Halloween Jackqueline! Wanna meet me in the Dms? https://t.co/sBIVWmm6X2 *EddieGough,11725,11723
11725,118269,True,Wed Nov 01 06:27:15 +0000 2017,@TMobileHelp If you’re Gunna give me tickets to London then yes 😇,11726,11724
11726,TMobileHelp,False,Wed Nov 01 06:43:30 +0000 2017,@118269 Maybe nice a trip but we still have other T-Mobile Tuesday offers 😁 https://t.co/sBIVWmm6X2 *EddieGough,,11725
9933,118269,True,Wed Nov 01 01:12:17 +0000 2017,@115911 FAKE NEWS! Switching to sprint bye 👋🏽,11721,9932
11727,TMobileHelp,False,Wed Nov 01 01:07:03 +0000 2017,@118271 Oh no! Being phone less would ruin my weekend! Can you pls send me a DM https://t.co/dzjAJQ2bkx *SoRaYi,11728,11729
11728,118271,True,Wed Nov 01 01:09:08 +0000 2017,@TMobileHelp Yeah that's not even the bad part... @118272 sent me A phone but the sound doesn't work... They won't send me another until I send this 1.,11730,11727
11730,118271,True,Wed Nov 01 01:10:05 +0000 2017,@TMobileHelp @118272 Now I'll be phoneless for another day &amp; A half.... I need my phone for GPS and other daily task...,,11728
11729,118271,True,Wed Nov 01 00:56:39 +0000 2017,@115911 @118272 @TMobileHelp I've been phoneless since Sat.... Had to wait until Tuesday to get A replacement phone and they send me A broken phone...,11727,11731
11731,118271,True,Wed Nov 01 00:55:48 +0000 2017,Done with @115911 after this year... Might even cancel before the X comes out highly upset and disappointed with @118272 @TMobileHelp,11729,
11732,TMobileHelp,False,Wed Nov 01 01:04:08 +0000 2017,@118273 Let's make sure you #GetThanked Frances! DM us so we can help you get your movies. *KananiB,,11733
11733,118273,True,Wed Nov 01 01:02:52 +0000 2017,@115911 I can not get my free movie on Vudu,11732,
11734,TMobileHelp,False,Wed Nov 01 01:01:18 +0000 2017,@118274 Can you follow this link https://t.co/oNhjmI1cTs and shoot me a DM? Let's get you back up and running! *VictoriaPollard,11735,11736
11735,118274,True,Wed Nov 01 01:02:48 +0000 2017,@TMobileHelp Done!,,11734
11736,118274,True,Wed Nov 01 00:48:49 +0000 2017,".@TMobileHelp can you help me out? Having some connection issues on my route to/from work. DM me, please! https://t.co/iVVzF3mcn5 https://t.co/NGjcNq35O2",11734,
11737,ChipotleTweets,False,Wed Nov 01 01:14:30 +0000 2017,@118275 As a fellow redhead – I appreciate this so much. -Becky,,11738
11738,118275,True,Wed Nov 01 00:55:43 +0000 2017,Hey @118276 thanks for helping me get a $3 @ChipotleTweets burrito bowl  #GingerLove #GingersUnite #MusicalGingersUnite https://t.co/dOIYPTHUgz,11737,
11739,ChipotleTweets,False,Wed Nov 01 01:14:30 +0000 2017,"@118277 We're all about the treats, and less about the tricks. -Becky",,11740
11740,118277,True,Wed Nov 01 00:55:16 +0000 2017,S/o to @ChipotleTweets's halloween spirit and the fact that my bowl only costed me $3.21!!!! 🎃👻,11739,
11741,ChipotleTweets,False,Wed Nov 01 01:13:00 +0000 2017,@118278 😂 -Becky,,11742
11742,118278,True,Wed Nov 01 00:53:08 +0000 2017,"“Wrong place at the wrong time.”
(Modern Day)

I only wear costumes for @ChipotleTweets anymore😂 https://t.co/76fAwyuTOd",11741,
11743,ChipotleTweets,False,Wed Nov 01 01:12:37 +0000 2017,@118279 That shouldn't be happening. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky,,11744
11744,118279,True,Wed Nov 01 00:52:45 +0000 2017,@ChipotleTweets why is yout rice always undercooked I feel like I’m eating plastic smfh,11743,
11745,ChipotleTweets,False,Wed Nov 01 01:12:37 +0000 2017,@118280 Shout out to you for stopping by! -Becky,,11746
11746,118280,True,Wed Nov 01 00:51:31 +0000 2017,Shout out to @chipotletweets on Marshall Street with $3 bowls and burritos for Halloween!… https://t.co/2Wq5VYOVvQ,11745,
11747,ChipotleTweets,False,Wed Nov 01 01:12:13 +0000 2017,@118281 Gotta love people paying it forward. -Becky,11748,11749
11748,118281,True,Wed Nov 01 01:15:19 +0000 2017,@ChipotleTweets Best thing that’s happened to me all month! Thanks again to the awesome dude and thanks chipotle for existing!,,11747
11749,118281,True,Wed Nov 01 00:51:05 +0000 2017,"Wait forget everything, my favorite part of the night was when a guy in front of us @ChipotleTweets paid for our #boorito 😭 #halloween",11747,
11750,ChipotleTweets,False,Wed Nov 01 01:11:26 +0000 2017,"@118282 No tricks, only treats. -Becky",,11751
11751,118282,True,Wed Nov 01 00:48:31 +0000 2017,Shoutout to @ChipotleTweets for the ~spooky~ good deal on booritos 😱😱😍 https://t.co/u51QIiCob2,11750,
11752,ChipotleTweets,False,Wed Nov 01 01:10:42 +0000 2017,@118283 Right? Definitely the best. -Becky,,11753
11753,118283,True,Wed Nov 01 00:47:58 +0000 2017,Best part about Halloween has been  the $3 burrito from @ChipotleTweets for the last few years. #TheRealOnes #NeverDisappoint,11752,
11754,ChipotleTweets,False,Wed Nov 01 01:10:37 +0000 2017,"@118284 Yeah, girl! I dig that costume, and we appreciate you being such a great fan. -Becky",11755,11756
11755,118284,True,Wed Nov 01 01:12:41 +0000 2017,@ChipotleTweets So how many retweets are we talking Becky,,11754
11756,118284,True,Wed Nov 01 00:47:51 +0000 2017,When chipotle is you’re life😍😭🌯 How many retweets do I need to get free chipotle for a year?! @ChipotleTweets https://t.co/LMqsO0CjDy,11754,
11757,ChipotleTweets,False,Wed Nov 01 01:09:52 +0000 2017,@118285 This is concerning to hear. Please reach out to our team at the link:  https://t.co/0f6pFdYU9j -Jen,,11758
11758,118285,True,Wed Nov 01 01:06:53 +0000 2017,"Ever since that chipotle made me sick I have not been fucking with it at allllll , the smell of it be making me nauseous.",11757,
11759,ChipotleTweets,False,Wed Nov 01 01:09:52 +0000 2017,"@118286 We'll be ready and waiting. Send the pics, for sure! -Becky",,11760
11760,118286,True,Wed Nov 01 00:46:23 +0000 2017,I'm @118287 for halloween this year. Omw to @ChipotleTweets to top off the costume. Will post pics later 😎👌,11759,
11761,ChipotleTweets,False,Wed Nov 01 01:09:24 +0000 2017,@118288 I love it! Solid costumes. -Becky,,11762
11762,118288,True,Wed Nov 01 00:46:09 +0000 2017,"Halloween tradition continues: cheap(er) burrito bowls at @chipotletweets and this year, free… https://t.co/pP5jDvx5hB",11761,
11763,ChipotleTweets,False,Wed Nov 01 01:08:24 +0000 2017,@118127 It's one per person in costume. -Becky,,11764
11764,118127,True,Wed Nov 01 00:43:59 +0000 2017,"@ChipotleTweets Can I get more than one boorito with a costume? I normally get 2,",11763,
11765,ChipotleTweets,False,Wed Nov 01 01:07:57 +0000 2017,@118289 It's already at the next level. -Becky,,11766
11766,118289,True,Wed Nov 01 00:43:57 +0000 2017,@ChipotleTweets $3 for a steak bowl!?!? Let’s take our relationship to the next level ❤️🔥,11765,
11767,ChipotleTweets,False,Wed Nov 01 01:05:31 +0000 2017,@118290 Straight 🔥 – thanks for stopping by! -Becky,,11768
11768,118290,True,Wed Nov 01 00:42:22 +0000 2017,3 dollar burritos @ChipotleTweets is clutch 🔥,"11767,11769",
11770,ChipotleTweets,False,Wed Nov 01 01:05:00 +0000 2017,@118127 Sure thing! -Becky,,11771
11771,118127,True,Wed Nov 01 00:41:47 +0000 2017,@ChipotleTweets If I wear a basketball jersey would that count as a costume?,11770,
11772,ChipotleTweets,False,Wed Nov 01 01:04:00 +0000 2017,"@118291 Burritos, bowls, tacos, salads – any main menu item! -Becky",,11773
11773,118291,True,Wed Nov 01 00:41:05 +0000 2017,@ChipotleTweets is tonight’s Halloween promo for burritos only or bowls as well?,11772,
11774,ChipotleTweets,False,Wed Nov 01 01:03:30 +0000 2017,"@118292 Ha! That legit just made me laugh out loud. Well played, my friends. -Becky",,11775
11775,118292,True,Wed Nov 01 01:00:52 +0000 2017,#doinganything for a #3dollarburrito @ChipotleTweets #Indy #STTCONV17 https://t.co/HnLBjHXact,11774,
11776,ChipotleTweets,False,Wed Nov 01 01:02:00 +0000 2017,@118293 👍 -Becky,,11777
11777,118293,True,Wed Nov 01 00:40:37 +0000 2017,Happy #Halloween!! Dress up at least for the @ChipotleTweets!!! #Chipotle https://t.co/UyROaVFSoN,11776,
11778,ChipotleTweets,False,Wed Nov 01 01:01:36 +0000 2017,@118294 Win/win -Becky,,11779
11779,118294,True,Wed Nov 01 00:40:31 +0000 2017,"@ChipotleTweets counted my work uniform as a ""costume"" for the $3 #boorito deal 😅",11778,
11780,ChipotleTweets,False,Wed Nov 01 01:01:36 +0000 2017,@118295 That's concerning – my apologies. Please tell us more so we can help: https://t.co/Ax7W1Dx3Y9 -Becky,11781,11782
11781,118295,True,Wed Nov 01 01:02:06 +0000 2017,@ChipotleTweets Already done!,11783,11780
11783,ChipotleTweets,False,Wed Nov 01 01:19:23 +0000 2017,@118295 Thanks so much. -Becky,,11781
11782,118295,True,Wed Nov 01 00:40:07 +0000 2017,"It was a happy Halloween until I encountered the RUDEST Chipotle manager in America...@ChipotleTweets Murray, UT location.","11780,11784",
11785,ChipotleTweets,False,Wed Nov 01 01:01:00 +0000 2017,@118296 Fair enough. -Becky,,11786
11786,118296,True,Wed Nov 01 00:39:33 +0000 2017,"$3 Halloween @ChipotleTweets 
What are you?

Hungry",11785,
11787,ChipotleTweets,False,Wed Nov 01 01:00:01 +0000 2017,@118297 That shouldn't be happening. Please provide more details so we can help: https://t.co/Ax7W1Dx3Y9 -Becky,,11788
11788,118297,True,Wed Nov 01 00:39:27 +0000 2017,just realized chipotle charged me 21 bucks while wearing a costume 😡😡@ChipotleTweets,11787,
11789,SouthwestAir,False,Wed Nov 01 01:14:05 +0000 2017,@118298 They call us Southbest for a reason! See you onboard soon. ^SL,,11790
11790,118298,True,Wed Nov 01 01:12:16 +0000 2017,"@SouthwestAir is killing it with motivational pep talk/big game loss commercial. I thought @648 maybe inspiration, but they don’t win 😂😂",11789,
11791,SouthwestAir,False,Wed Nov 01 01:11:20 +0000 2017,"@118299 Thank you for the loyalty, Nick. We look forward to welcoming you onboard again soon. ^LC",,11792
11792,118299,True,Wed Nov 01 01:04:20 +0000 2017,@SouthwestAir thanks for the companion pass! I’ll be sure to use it wisely..... https://t.co/4NCWmPQdXz,11791,
11793,SouthwestAir,False,Wed Nov 01 01:02:46 +0000 2017,"@118300 Sorry for any frustration, John. We hope to see you and your board onboard soon. ^LB",,11794
11794,118300,True,Wed Nov 01 00:57:21 +0000 2017,@SouthwestAir Why do you charge $75 for a surfboard when skis and golf clubs fly for free?,11793,
11795,hulu_support,False,Wed Nov 01 01:13:08 +0000 2017,"@118301 We'll be sure to share that along to our team, Ramana! Feel free to add anything you'd like to see here: https://t.co/n4qDfJdbFR.",,11796
11796,118301,True,Mon Oct 30 03:20:00 +0000 2017,@hulu_support @115940  remove network logos from your streams. It's going to cause burn in on my #oled  discourages binge watching. @118302,11795,
11797,hulu_support,False,Wed Nov 01 01:10:03 +0000 2017,"@118303 We had our team look into this and you should now be able to stream those episodes with Jane, Weller, and the team. Try rebooting!",,11798
11798,118303,True,Mon Oct 30 03:25:08 +0000 2017,@hulu_support Why is part of Blindspot season 2 missing?,11797,
11799,hulu_support,False,Wed Nov 01 01:04:02 +0000 2017,"@118304 Sorry for the delay! No known outages at that time--still running into this? If so, please try a quick device+modem reboot.",,11800
11800,118304,True,Mon Oct 30 03:33:49 +0000 2017,@hulu_support is hulu down right now 11:33 est?,11799,
11801,hulu_support,False,Wed Nov 01 01:00:04 +0000 2017,"@118305 That shouldn't be! Which device do you use? If you try a quick reboot of your device, is there any improvement after?",11802,11803
11802,118305,True,Wed Nov 01 01:51:34 +0000 2017,@hulu_support iPad to tv thru USB connection,11804,11801
11804,hulu_support,False,Wed Nov 01 02:01:58 +0000 2017,"@118305 Got it, this set up isn't currently supported: https://t.co/3QBTRXrcxt. We'll express the interest to our team for the future",,11802
11803,118305,True,Wed Nov 01 00:56:30 +0000 2017,@115940 watching the World Series on your app and there's no picture 😴😴😴!,11801,
11805,hulu_support,False,Wed Nov 01 00:59:55 +0000 2017,"@118306 No issues to report on our end, currently. Is this on Xbox One? Any improvement after working through https://t.co/HXpLyTU79x?",11806,11807
11806,118306,True,Wed Nov 01 01:01:47 +0000 2017,@hulu_support Back on. Thanks!,,11805
11807,118306,True,Wed Nov 01 00:53:31 +0000 2017,@hulu_support It’s happening again.,11805,11808
11808,hulu_support,False,Tue Oct 31 03:13:55 +0000 2017,"@118306 We wanted to reach out and apologize for the issues the other night. We experienced an outage, but it has now been resolved.",11807,11809
11809,118306,True,Sun Oct 29 01:25:52 +0000 2017,@hulu_support Keep getting “playback failure” trying to watch the #WorldSeries. Come on ya’ll..:,11808,
11810,Ask_Spectrum,False,Wed Nov 01 01:12:53 +0000 2017,"@118307 If you do change your mind. And would like assistance, Please DM us. -BA",,11811
11811,118307,True,Wed Nov 01 01:11:32 +0000 2017,@Ask_Spectrum No. You guys need to fix it. San Antonio 78201. You guys have DM me before aand you do nothing that fixes it.,11810,11812
11812,Ask_Spectrum,False,Wed Nov 01 01:09:41 +0000 2017,"@118307 Hello, I do apologize for the internet issues. Could you please DM us an account number or telephone number? So we can assist you. -BA",11811,11813
11813,118307,True,Wed Nov 01 00:54:04 +0000 2017,@115955 @118308 @117118 Sure won't be your service,11812,11814
11814,115955,True,Tue Oct 31 16:21:38 +0000 2017,Who do you think is going to win Game 6 tonight? @118308 @117118 #LetsGoDodgers #EarnHistory #WorldSeries2017,"11813,11815",
11816,idea_cares,False,Wed Nov 22 12:31:01 +0000 2017,"@118309 We are sorry about the problem you had with our services. Kindly DM us your contact detail, pin code &amp; along with that share with us the exact address of the Idea store with pin code to forward your concern to our appropriate team.
Regards,
Darshan. https://t.co/LBfZgLCSfr",,11817
11817,118309,True,Wed Nov 22 12:23:50 +0000 2017,@idea_cares @116590 @116588,"11816,11818",11819
11819,118309,True,Wed Nov 22 12:21:39 +0000 2017,"@idea_cares
I went to the store and asked for MNP. They said I'd have to port in postpaid as prepaid service is blocked. Really a bad move for forcing customers to opt for postpaid.
@116590",11817,
11820,VerizonSupport,False,Wed Nov 01 01:09:00 +0000 2017,"@118310 Good evening, have you had a chance to reboot your battery back-up at this point? ^RMD",,11821
11821,118310,True,Wed Nov 01 01:07:09 +0000 2017,@115722 I haven’t had phone/Video/internet service in 2 days and hear nothing from you...every restoration time has been wrong,11820,
11822,VerizonSupport,False,Wed Nov 01 01:03:00 +0000 2017,"@118164 Thank you, if commercials are not impacted it may be the broadcasters. Is the SD broadcast also having similar issues? ^JRA",11823,11824
11823,118164,True,Wed Nov 01 01:29:20 +0000 2017,"@VerizonSupport Yes, the SD feed is so blurry at times that it's hard to tell what's going on.","11825,11826",11822
11825,VerizonSupport,False,Wed Nov 01 01:33:00 +0000 2017,@118164 It may be a poor connection impacting the signal. Reseating the connections may improve contact resolving the issue. ^JRA,,11823
11826,VerizonSupport,False,Wed Nov 01 01:32:01 +0000 2017,@118164 This is odd as we have not gotten reports. With the issue impacting all your TVs do you know where your main coax splitter is located? ^JRA https://t.co/t9wBRXrMnl,,11823
11824,118164,True,Wed Nov 01 01:01:19 +0000 2017,"@VerizonSupport yes, it affects all TVs but it doesn't impact commercials. It's a slight choppiness and blurriness during the game broadcast",11822,
11827,AskPlayStation,False,Wed Nov 01 01:13:17 +0000 2017,@118311 We have sent you a Direct Message via Twitter with further instructions.,,11828
11828,118311,True,Wed Nov 01 01:09:19 +0000 2017,@AskPlayStation Im following,11827,11829
11829,AskPlayStation,False,Wed Nov 01 01:08:59 +0000 2017,"@118311 Hi there, Glad to help! Please make sure you are following us, so we can assist you better via a Direct Message.",11828,11830
11830,118311,True,Wed Nov 01 01:07:01 +0000 2017,@AskPlayStation dm,11829,
11831,AskPlayStation,False,Wed Nov 01 01:11:12 +0000 2017,@118312 Please follow us via Twitter and let us know so we can send you a DM with further instructions. Thanks!,11832,11833
11832,118312,True,Wed Nov 01 01:15:28 +0000 2017,@AskPlayStation Done and done.,11834,11831
11834,AskPlayStation,False,Wed Nov 01 01:17:38 +0000 2017,@118312 We have sent you a Direct Message via Twitter with further instructions.,,11832
11833,118312,True,Wed Nov 01 01:08:53 +0000 2017,@AskPlayStation Everything is appropriately updated and there is no camera. My #1 Orisa NA dreams are dying.,11831,11835
11835,AskPlayStation,False,Wed Nov 01 01:04:39 +0000 2017,@118312  Here to assist! Troubleshooting steps for the error code CE-34878-0 are available here: https://t.co/W7AhTUulnd,11833,11836
11836,118312,True,Wed Nov 01 00:57:58 +0000 2017,Why does this keep happening @AskPlayStation? OW and the PS4 are both up to date. I can't risk placements with this ish. https://t.co/Y5ozFoBrsr,"11835,11837,11838",
11839,AskPlayStation,False,Wed Nov 01 01:02:36 +0000 2017,"@118313 Hello Ryan! For assistance please follow us and send us a Direct Message, we look forward to your reply.",,11840
11840,118313,True,Wed Nov 01 00:50:45 +0000 2017,@AskPlayStation why can't I buy games? It won't let me https://t.co/LXIpD7lkDh,11839,
11841,AskPlayStation,False,Wed Nov 01 01:00:30 +0000 2017,"@118314 Glad to hear that! Welcome to the future of TV! If you ever have any questions, we are here to help!",,11842
11842,118314,True,Wed Nov 01 00:50:41 +0000 2017,@118315 Have had zero regrets cutting cable for Vue,11841,11843
11843,118315,True,Mon Oct 30 23:46:23 +0000 2017,If I’m gonna cut the cable cord what’s the best way to go about it,11842,
11844,AskPlayStation,False,Wed Nov 01 01:00:07 +0000 2017,@118316 Here to help! We have sent you a Direct Message via Twitter with further instructions.,,11845
11845,118316,True,Tue Oct 31 23:35:50 +0000 2017,@AskPlayStation how do I recover my restrictions passcode,11844,
11846,AskPlayStation,False,Wed Nov 01 01:00:00 +0000 2017,@118317 Hi Samuel. We are glad to  help you. Let us know the question that you have.,,11847
11847,118317,True,Tue Oct 31 23:59:28 +0000 2017,@AskPlayStation Or nah,11846,11848
11848,118317,True,Sun Oct 15 14:20:11 +0000 2017,@AskPlayStation I have  a question regarding upgrading internal storage space on PS4. Who should I talk to?,11847,11849
11849,118317,True,Sun Oct 15 01:34:33 +0000 2017,@AskPlayStation I have a question regarding upgrading internal storage space on PS4. Who should I talk to?,11848,
11850,AdobeCare,False,Wed Nov 01 00:52:38 +0000 2017,@118318 Let us know if you need any help! ^RB,,11851
11851,118318,True,Tue Oct 31 21:33:55 +0000 2017,"hello I hate Halloween, Adobe programs, and bugs",11850,
11852,ArgosHelpers,False,Wed Nov 22 12:36:54 +0000 2017,"@118319 Hi, Please can i take the post code for these stores so i can check this for you ? - Imanni",,11853
11853,118319,True,Wed Nov 22 12:31:10 +0000 2017,"#NEFollowers #wallsend #smallbusiness What time is Argos open on Black Friday in Newcastle, Metrocentre and Sil... https://t.co/F2Cyqg9w1O",11852,
11854,AdobeCare,False,Wed Nov 01 00:52:31 +0000 2017,@118318 Let us know if you need any help! ^RB,,11855
11855,118318,True,Tue Oct 31 21:46:18 +0000 2017,I JUST WANT TO B GOOD AT MY  MF CRAFT BUT INDESIGN IS SO FUCKIN DIFFICULT,11854,
11856,AdobeCare,False,Wed Nov 01 00:53:08 +0000 2017,@118320 Let us know if you need any help! ^RB,,11857
11857,118320,True,Tue Oct 31 20:25:20 +0000 2017,"Fingers crossed but I’m hoping you’ll love this: Lightroom Presets: Killer Looks With Just One Click with S...
https://t.co/1Vh5ALU07c",11856,
11858,AdobeCare,False,Wed Nov 01 00:52:56 +0000 2017,@118321 Let us know if you need any help! ^RB,,11859
11859,118321,True,Tue Oct 31 19:33:31 +0000 2017,It would be great if Lightroom didn't crash every time I import pictures.,11858,
11860,AdobeCare,False,Wed Nov 01 00:52:47 +0000 2017,@118322 @118323 Let us know if you need any help! ^RB,,11861
11861,118322,True,Tue Oct 31 20:20:52 +0000 2017,@118323 Adobe and their hate for permanent licenses,11860,11862
11862,118323,True,Tue Oct 31 20:20:06 +0000 2017,i love photoshop but like its silly to me to not have a one time payment,11861,
11863,AdobeCare,False,Wed Nov 01 00:52:17 +0000 2017,@118324 Let us know if you need any help! ^RB,,11864
11864,118324,True,Tue Oct 31 21:59:11 +0000 2017,"NOW MY PREMIERE PRO HAS CRASHED AND NOW I HAVE TO DO THE EDITING ALL OVER AGAIN, MY LIFEEEEEEEEEEE 😡😡😡",11863,
11865,AdobeCare,False,Wed Nov 01 00:52:11 +0000 2017,@118325 Let us know if you need any help! ^RB,11866,11867
11866,118326,True,Wed Nov 01 08:05:13 +0000 2017,@AdobeCare @118325 Oh shit waddap,,11865
11867,118325,True,Tue Oct 31 22:19:17 +0000 2017,Pretty sure Adobe Premiere wants to kill my computer.,11865,
11868,AdobeCare,False,Wed Nov 01 00:52:06 +0000 2017,@118327 Let us know if you need any help! ^RB,,11869
11869,118327,True,Tue Oct 31 23:55:17 +0000 2017,"I’ve had Slack, iMessage, Adobe, and Dropbox all just stop working in the last hour. If you need me don’t.",11868,
11870,ATVIAssist,False,Wed Nov 01 01:00:38 +0000 2017,@118328 Hi there! Please reach out to me at this link for assistance. Thank you. ^TV https://t.co/c9WoAfwenP,,11871
11871,118328,True,Tue Oct 31 22:09:10 +0000 2017,@115765 hi I have a problem I bought the game in the psn store and can not download it now will the download only released at 3.11 ?,11870,
11872,ATVIAssist,False,Wed Nov 01 00:57:14 +0000 2017,@118329 Hi there! Please reach out to me at this link for assistance. Thank you. ^TV https://t.co/c9WoAfwenP,,11873
11873,118329,True,Tue Oct 31 22:07:52 +0000 2017,@115758 why do i keep getting kicked for inactivity when im actually playing,11872,
11874,ATVIAssist,False,Wed Nov 01 00:54:38 +0000 2017,@118330 Happy Halloween Chris! :) ^MB,,11875
11875,118330,True,Tue Oct 31 22:09:12 +0000 2017,👻 #HappyHalloween2017 🎃 @115758 @115766 @ATVIAssist @115786 https://t.co/he0oMT03qS,11874,
11876,MicrosoftHelps,False,Wed Nov 01 01:13:28 +0000 2017,@118331 Hello. Just doing a follow-up on your case. Are you still experiencing the issue?,11877,11878
11877,118331,True,Wed Nov 01 07:19:16 +0000 2017,@MicrosoftHelps Hey - I'm not entirely sure; it sort of resolved itself. I suspect it might have been either a Windows or Nvidia update but I'm not sure 🤔,11879,11876
11879,MicrosoftHelps,False,Wed Nov 01 08:30:56 +0000 2017,"@118331 Great! We're glad that the issue was resolved. Should you need further help, please let us know.",,11877
11878,118331,True,Fri Oct 27 21:14:21 +0000 2017,"@MicrosoftHelps Hm, that's fixed it. I'll try selectively re-enabling things to see what it was.","11876,11880",11881
11881,MicrosoftHelps,False,Thu Oct 26 20:01:31 +0000 2017,@118331 Thank you for the info. Since the driver is already up-to-date. We suggest performing a clean boot: https://t.co/XbaHzIjbi4.,11878,11882
11882,118331,True,Thu Oct 26 17:29:08 +0000 2017,@MicrosoftHelps Which drivers do you want me to check? My GPU is running Nvidia 388.00 (latest) and I've checked the System Firmware too.,11881,11883
11883,MicrosoftHelps,False,Thu Oct 26 16:30:01 +0000 2017,@118331 Hi. That's strange. Let's make sure that all your driver was updated. Here's how: https://t.co/paTrSXK1Xn. Update us.,11882,11884
11884,118331,True,Thu Oct 26 14:53:54 +0000 2017,"@MicrosoftHelps I'm running Windows FCU 1709, and an Asus Prime X370-Pro motherboard. Let me know if you need any other info.",11883,11885
11885,118331,True,Thu Oct 26 14:49:26 +0000 2017,https://t.co/iLD1l6kRgL any idea why I'm seeing this @MicrosoftHelps? I'm also seeing inconsistent lag in Chrome and other apps.,11884,
11886,MicrosoftHelps,False,Wed Nov 01 01:13:00 +0000 2017,@118332 Hello. Just doing a follow-up on your case. Are you still experiencing the issue?,,11887
11887,118332,True,Fri Oct 27 20:17:48 +0000 2017,"@MicrosoftHelps Hi! Id like to clear a folder in my Programm(x86) file, but everytime i get this message (In German). Oh,and i use Windows 10 Pro https://t.co/a7BEtXDiY1","11886,11888",11889
11889,MicrosoftHelps,False,Thu Oct 26 19:57:26 +0000 2017,@118332 Hi! Let's investigate this. Which version of Windows are you using? What do you mean by built-in administrator?,11887,11890
11890,118332,True,Thu Oct 26 17:29:03 +0000 2017,@MicrosoftHelps How can i deactivate the Built in Administrator?,11889,
11891,MicrosoftHelps,False,Wed Nov 01 01:09:50 +0000 2017,"@118333 Hello, Bill. Let us know on how we can improve our support here: https://t.co/ofGxB7VRWk. Thank you.",,11892
11892,118333,True,Fri Oct 27 19:43:19 +0000 2017,"@MicrosoftHelps Finally downloaded app but hangs on ""Just a moment"" then times out.","11891,11893",11894
11894,MicrosoftHelps,False,Fri Oct 27 19:42:25 +0000 2017,@118333 2/2 Store app or via Microsoft Store online?,11892,11895
11895,118333,True,Fri Oct 27 16:22:58 +0000 2017,"@118334 At long last app downloaded, clicked Install, now hung on ""Just a moment..."". My net cnxn fine. U have server problems?","11894,11896",
11897,MicrosoftHelps,False,Wed Nov 01 01:08:29 +0000 2017,"@118335 Hello, Domenico. Let us know on how we can improve our support here: https://t.co/EUlptOQnck. Thank you.",,11898
11898,118335,True,Fri Oct 27 17:10:59 +0000 2017,"@MicrosoftHelps Windows 10 update this morning, and now my second monitor looks like this. Already restarted and updated graphics driver. https://t.co/iQMD3UIuKI","11897,11899,11900",
11901,MicrosoftHelps,False,Wed Nov 01 01:07:54 +0000 2017,"@118336 Allow us to help, Damian. Meet us through Direct Message and we'll take it from there. https://t.co/3qcAsLFkaY",,11902
11902,118336,True,Tue Oct 31 23:04:06 +0000 2017,"I just did the latest Windows 10 upgrades, @MicrosoftHelps. Now YouTube won't work, and live streams have no sound. How are these upgrades?","11903,11904,11901,11905,11906",
11907,MicrosoftHelps,False,Wed Nov 01 00:59:24 +0000 2017,"@118337 Let's work on this, Claire. Are you getting an error message when resetting your password? Send us a screenshot through DM.",11908,11909
11908,118337,True,Wed Nov 01 07:45:47 +0000 2017,"@MicrosoftHelps Hi, I can't take a screen shot as it's the only place I'm logged in is there a way of someone telling me the password?",11910,11907
11910,MicrosoftHelps,False,Wed Nov 01 08:38:52 +0000 2017,@118337 Thanks for the info. Let's try to reset your password using this link: https://t.co/JpnONEeZuA. Let us know how it goes. https://t.co/3qcAsLFkaY,11911,11908
11911,118337,True,Wed Nov 01 17:42:37 +0000 2017,@MicrosoftHelps Says my information was not sufficient and submit a new form,"11912,11913",11910
11912,MicrosoftHelps,False,Wed Nov 01 19:12:00 +0000 2017,@118337 Thank you for the update. We encourage you to be persistent and keep trying to recover your account using the recovery form.,,11911
11913,MicrosoftHelps,False,Sat Nov 04 19:09:24 +0000 2017,@118337 We'd like to follow up on the status of your concern. Feel free to reach us back if you need further assistance.,11914,11911
